time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
46.037865,0.00076863502,0.00051620048,-29.455773,0.0074819465,158.69042,53.309025,0.0057186646
46.137865,0.00077975666,0.00051217663,-29.460125,0.0085001057,158.69042,53.353993,0.0057186646
46.237865,0.00079087831,0.00050815277,-29.464478,0.0095182649,158.66867,53.398962,0.0057186646
46.337865,0.00080199996,0.00050412892,-29.467755,0.010536424,158.60282,53.44393,0.0057186646
46.437865,0.0008131216,0.00050010507,-29.470754,0.011554583,158.53697,53.488899,0.0057186646
46.537865,0.00082935341,0.00049264602,-29.473753,0.012572742,158.47112,53.533867,0.0057186646
46.637865,0.00084773623,0.00048353521,-29.476752,0.013590902,158.44078,53.578835,0.0057186646
46.737865,0.00086611905,0.00047442441,-29.479751,0.014609061,158.44078,53.623804,0.0056980179
46.837865,0.00088450187,0.00046531361,-29.483652,0.01562722,158.44078,53.668772,0.0056672085
46.937865,0.0009028847,0.0004562028,-29.487788,0.016645379,158.44078,53.713741,0.0056363992
47.037865,0.00092126752,0.000447092,-29.491924,0.017487933,158.39566,53.758709,0.0056055898
47.137865,0.00093965034,0.00043798119,-29.49606,0.018311107,158.33697,53.803677,0.0055742337
47.237865,0.00095803316,0.00042887039,-29.500196,0.019134282,158.27828,53.848646,0.0055427729
47.337865,0.00097641598,0.00041975959,-29.503217,0.019957456,158.21959,53.893614,0.0055113122
47.437865,0.0009936382,0.00041064878,-29.505947,0.02078063,158.2189,53.935741,0.0054799593
47.537865,0.0010023766,0.00040465564,-29.508677,0.021603804,158.2189,53.976366,0.0054635094
47.637865,0.001011115,0.00039905001,-29.511407,0.022426978,158.2189,54.016991,0.0054470594
47.737865,0.0010198534,0.00039344439,-29.514136,0.023250153,158.20348,54.057616,0.0054306094
47.837865,0.0010285918,0.00038783876,-29.517915,0.024073327,158.13776,54.09824,0.0054215947
47.937865,0.0010373302,0.00038223313,-29.521971,0.024896501,158.07203,54.138865,0.0054483986
48.037865,0.0010460686,0.00037662751,-29.526026,0.025719675,158.0063,54.17949,0.0054752025
48.137865,0.001054807,0.00037102188,-29.530081,0.02654285,157.94073,54.220115,0.0055020064
48.237865,0.0010635455,0.00036541625,-29.534136,0.027366024,157.87534,54.26074,0.0055133404
48.337865,0.0010722839,0.00035981063,-29.53819,0.028189198,157.80994,54.301365,0.0054938647
48.437865,0.0010529671,0.00035691683,-29.542244,0.029012372,157.74454,54.34199,0.005474389
48.537865,0.0010094244,0.00037784719,-29.546299,0.029835546,157.70558,54.382615,0.0054549133
48.637865,0.00096588173,0.00039877754,-29.550353,0.030658721,157.67759,54.42324,0.0054361506
48.737865,0.00092233905,0.00041970789,-29.554407,0.031481895,157.64959,54.448749,0.0054181213
48.837865,0.00087879638,0.00044063824,-29.555258,0.032305069,157.6216,54.448749,0.0054000921
48.937865,0.00083525371,0.00046156859,-29.555258,0.033128243,157.58416,54.448749,0.0053820628
49.037865,0.00079171103,0.00048249894,-29.555258,0.033951417,157.54604,54.448749,0.0053741329
49.137865,0.00074816836,0.0005034293,-29.555258,0.034774592,157.50792,54.448749,0.0053716755
49.237865,0.00070462568,0.00052435965,-29.555258,0.035597766,157.47091,54.448749,0.0053692181
49.337865,0.00066108301,0.00054529,-29.556229,0.03642094,157.43988,54.448749,0.0053667607
49.437865,0.00069440854,0.00055347893,-29.55746,0.037244114,157.40885,54.448749,0.0053626318
49.537865,0.00073151331,0.00053412204,-29.55869,0.038067288,157.37783,54.448749,0.0053580879
49.637865,0.00076861808,0.00051476515,-29.559921,0.038890463,157.34808,54.448749,0.0053535439
49.737865,0.00080572285,0.00049540825,-29.561151,0.039713637,157.32051,54.448749,0.0053489999
49.837865,0.00084282762,0.00047605136,-29.561412,0.040536811,157.29294,54.448749,0.0053700215
49.937865,0.00087993239,0.00045669447,-29.561412,0.041359985,157.26537,54.448749,0.0053923856
50.037865,0.00091703716,0.00043733758,-29.561412,0.04218316,157.23787,54.445183,0.0054147497
50.137865,0.00095414193,0.00041798069,-29.561412,0.043006334,157.21043,54.419364,0.0054375145
50.237865,0.0009912467,0.00039862379,-29.561412,0.043829508,157.183,54.393544,0.0054640882
50.337865,0.0010073129,0.0003792669,-29.563958,0.044652682,157.15556,54.367725,0.0054906619
50.437865,0.00098752397,0.00038306237,-29.567193,0.045475856,157.14948,54.341906,0.0055172356
50.537865,0.000967735,0.00040746331,-29.570427,0.046299031,157.14948,54.316087,0.0055432209
50.637865,0.00094794603,0.00043186425,-29.573662,0.047122205,157.14948,54.290267,0.005567311
50.737865,0.00092815706,0.00045626519,-29.576896,0.047945379,157.14948,54.264448,0.005591401
50.837865,0.00090836809,0.00048066613,-29.578544,0.048768553,157.13615,54.238629,0.005615491
50.937865,0.00088857912,0.00050506707,-29.579761,0.049591727,157.12247,54.212809,0.0056207443
51.037865,0.00086879015,0.00052946801,-29.580977,0.050302704,157.1088,54.18699,0.0055945723
51.137865,0.00084900118,0.00055386895,-29.582194,0.051001299,157.09514,54.161171,0.0055684003
51.237865,0.00082921221,0.00057826989,-29.583411,0.051699894,157.08157,54.135352,0.0055422282
51.337865,0.00083311352,0.00060267083,-29.584689,0.052398488,157.068,54.109532,0.0055168793
51.437865,0.00084346927,0.00060034012,-29.585985,0.053097083,157.05443,54.139671,0.0054922804
51.537865,0.00085382502,0.00058876663,-29.587281,0.053795678,157.0456,54.17884,0.0054676815
51.637865,0.00086418076,0.00057719315,-29.588577,0.054494272,157.0456,54.218009,0.0054430827
51.737865,0.00087453651,0.00056561967,-29.589872,0.055192867,157.0456,54.257178,0.0054182015
51.837865,0.00088489226,0.00055404619,-29.591914,0.055891462,157.0456,54.296348,0.0053931817
51.937865,0.00089524801,0.00054247271,-29.59416,0.056590056,157.03491,54.335517,0.005368162
52.037865,0.00090560376,0.00053089922,-29.596406,0.057288651,157.01467,54.374686,0.0053431422
52.137865,0.00091595951,0.00051932574,-29.598653,0.057987246,156.99444,54.413855,0.0053159789
52.237865,0.00092068157,0.00050775226,-29.600899,0.058685841,156.9742,54.453024,0.0052883323
52.337865,0.00090311374,0.00049617878,-29.602856,0.059384435,156.96344,54.492194,0.0052606857
52.437865,0.0008855459,0.00049151513,-29.604733,0.06008303,156.95668,54.531363,0.0052330391
52.537865,0.00086797807,0.00048716782,-29.60661,0.060781625,156.94992,54.570532,0.0052321124
52.637865,0.00085041023,0.00048282051,-29.608487,0.061480219,156.94316,54.609701,0.0052321124
52.737865,0.0008328424,0.00047847319,-29.610364,0.062178814,156.92182,54.652833,0.0052321124
52.837865,0.00081527456,0.00047412588,-29.612382,0.062877409,156.89837,54.697944,0.0052311335
52.937865,0.00079770673,0.00046977857,-29.614438,0.063576003,156.87492,54.743055,0.0052225831
53.037865,0.0007801389,0.00046543126,-29.616494,0.064274598,156.85175,54.788166,0.0052140326
53.137865,0.00076257106,0.00046108395,-29.61855,0.064973193,156.83501,54.833277,0.0052054822
53.237865,0.0007560997,0.00045673664,-29.620606,0.065671787,156.81827,54.878388,0.0051930718
53.337865,0.00075650842,0.00045328221,-29.62258,0.066370382,156.80153,54.923499,0.0051697002
53.437865,0.00075691713,0.00045421671,-29.624532,0.067068977,156.78136,54.96861,0.0051463287
53.537865,0.00075732584,0.00045515121,-29.626483,0.067767572,156.74817,55.013721,0.0051229572
53.637865,0.00075773456,0.00045608571,-29.628435,0.068466166,156.71498,55.058832,0.0051003131
53.737865,0.00075814327,0.00045702022,-29.630386,0.069164761,156.6818,55.103943,0.0050787537
53.837865,0.00075855198,0.00045795472,-29.632061,0.069863356,156.65845,55.149054,0.0050571942
53.937865,0.00075896069,0.00045888922,-29.633658,0.07056195,156.65175,55.194165,0.0050356347
54.037865,0.00075936941,0.00045982372,-29.635254,0.071260545,156.64505,55.202684,0.0050126756
54.137865,0.00076104676,0.00046075822,-29.636851,0.07195914,156.63834,55.202684,0.0049885237
54.237865,0.00079978705,0.00046169272,-29.638448,0.072657734,156.61583,55.202684,0.0049643718
54.337865,0.00083852735,0.00046660524,-29.639407,0.073356329,156.57953,55.202684,0.0049402199
54.437865,0.00087726765,0.00047792332,-29.640186,0.074054924,156.54323,55.202684,0.0049157664
54.537865,0.00091600795,0.00048924141,-29.640965,0.074753518,156.50694,55.202684,0.0048911672
54.637865,0.00095474825,0.00050055949,-29.641744,0.075452113,156.47067,55.202684,0.0048665681
54.737865,0.00099348854,0.00051187757,-29.642524,0.076150708,156.43442,55.202684,0.004841969
54.837865,0.0010322288,0.00052319566,-29.643214,0.076849303,156.39817,55.202684,0.0048169915
54.937865,0.0010709691,0.00053451374,-29.64388,0.077547897,156.36192,55.202684,0.0047919229
55.037865,0.0011097094,0.00054583183,-29.644546,0.078197094,156.3258,55.202684,0.0047668543
55.137865,0.001109236,0.00055714991,-29.645211,0.07884084,156.28971,55.202684,0.0047417858
55.237865,0.0010605765,0.000568468,-29.645877,0.079484586,156.25362,55.202684,0.0047208999
55.337865,0.001011917,0.0005631749,-29.646669,0.080128332,156.21753,55.202684,0.0047003116
55.437865,0.00096325755,0.00054661893,-29.647496,0.080772077,156.18149,55.202684,0.0046797232
55.537865,0.00091459805,0.00053006297,-29.648324,0.081415823,156.14545,55.202684,0.0046591114
55.637865,0.00086593856,0.000513507,-29.649152,0.082059569,156.10941,55.202684,0.0046381219
55.737865,0.00081727906,0.00049695103,-29.64998,0.082703314,156.07338,55.202684,0.0046171325
55.837865,0.00076861956,0.00048039507,-29.651241,0.08334706,156.03739,55.202684,0.004596143
55.937865,0.00071996007,0.0004638391,-29.652627,0.083990806,156.0014,55.202684,0.0045791648
56.037865,0.00067130057,0.00044728313,-29.654013,0.084634552,155.96542,55.202684,0.0045791648
56.137865,0.00064873998,0.00043072717,-29.655399,0.085278297,155.92944,55.202684,0.0045791648
56.237865,0.00063027426,0.0004141712,-29.656785,0.085922043,155.89351,55.202684,0.0045791648
56.337865,0.00061180853,0.0004168215,-29.657471,0.086565789,155.85757,55.202684,0.0045714016
56.437865,0.00059334281,0.00042401307,-29.657956,0.087209534,155.82164,55.202684,0.0045479938
56.537865,0.00057487709,0.00043120463,-29.658441,0.08785328,155.78438,55.194555,0.0045245859
56.637865,0.00055641137,0.0004383962,-29.658927,0.088497026,155.74529,55.153218,0.004501178
56.737865,0.00053794565,0.00044558777,-29.659412,0.089140772,155.70619,55.111881,0.0044797999
56.837865,0.00051947993,0.00045277934,-29.660332,0.089784517,155.6671,55.070545,0.0044607385
56.937865,0.00050101421,0.00045997091,-29.661378,0.090428263,155.62455,55.029208,0.0044416772
57.037865,0.00049117279,0.00046716248,-29.662424,0.091072009,155.57913,54.987871,0.0044226159
57.137865,0.00050356736,0.00047435405,-29.66347,0.091715754,155.53372,54.946535,0.0044045936
57.237865,0.00051596194,0.00048163614,-29.664516,0.0923595,155.48831,54.905198,0.0043872633
57.337865,0.00052835652,0.0004930184,-29.665773,0.093003246,155.45617,54.863862,0.004369933
57.437865,0.0005407511,0.00050440066,-29.667091,0.093646991,155.43049,54.822525,0.0043526026
57.537865,0.00055314568,0.00051578292,-29.66841,0.094290737,155.40482,54.781188,0.0043335034
57.637865,0.00056554026,0.00052716518,-29.669728,0.094934483,155.37914,54.739852,0.0043137891
57.737865,0.00057793484,0.00053854744,-29.671046,0.095578229,155.37386,54.698515,0.0042940749
57.837865,0.00059032942,0.0005499297,-29.671345,0.096221974,155.37386,54.673722,0.0042743606
57.937865,0.00060272399,0.00056131196,-29.671345,0.09686572,155.37386,54.673722,0.0042644775
58.037865,0.0006127788,0.00057269422,-29.671345,0.097509466,155.37386,54.673722,0.0042559306
58.137865,0.00062180468,0.00058407648,-29.671345,0.098153211,155.33234,54.673722,0.0042473837
58.237865,0.00063083056,0.00058922375,-29.671345,0.098796957,155.28699,54.673722,0.0042386729
58.337865,0.00063985644,0.00057400979,-29.671236,0.099440703,155.24164,54.673722,0.0042184021
58.437865,0.00064888232,0.00055879583,-29.671096,0.10008445,155.19799,54.673722,0.0041981313
58.537865,0.0006579082,0.00054358187,-29.670955,0.10072819,155.20117,54.673722,0.0041778605
58.637865,0.00066693408,0.00052836791,-29.670815,0.10137194,155.20434,54.673722,0.0041594237
58.737865,0.00067595996,0.00051315395,-29.670674,0.10201569,155.20751,54.673722,0.0041506291
58.837865,0.00068498584,0.00049793999,-29.671629,0.10265943,155.20765,54.673722,0.0041418344
58.937865,0.00069354423,0.00048272603,-29.672908,0.10330318,155.19127,54.673722,0.0041330397
59.037865,0.00069835313,0.00046751207,-29.674188,0.10393577,155.1749,54.673722,0.0041330324
59.137865,0.00070316204,0.00045229811,-29.675467,0.10456714,155.15852,54.67401,0.0041534177
59.237865,0.00070797094,0.00044641156,-29.676746,0.1051985,155.14573,54.674469,0.0041738029
59.337865,0.00071277984,0.00045205202,-29.677946,0.10582987,155.14246,54.674927,0.0041941881
59.437865,0.00071758875,0.00045769249,-29.679121,0.10646123,155.13918,54.675385,0.0042094202
59.537865,0.00072239765,0.00046333295,-29.680297,0.1070926,155.13591,54.675844,0.004218032
59.637865,0.00072720655,0.00046897341,-29.681472,0.10772396,155.14543,54.676302,0.0042266437
59.737865,0.00073201546,0.00047461387,-29.682648,0.10835533,155.17473,54.67676,0.0042352555
59.837865,0.00073682436,0.00048025433,-29.683242,0.10898669,155.20403,54.677219,0.0042389562
59.937865,0.00074026138,0.00048589479,-29.683662,0.10961806,155.23333,54.677677,0.0042389562
60.037865,0.0007424619,0.00049153526,-29.684082,0.11024942,155.26761,54.678135,0.0042389562
60.137865,0.00074466242,0.00049717572,-29.684503,0.11088079,155.30664,54.678594,0.0042389562
60.237865,0.00074686294,0.00051986024,-29.684923,0.11151215,155.34566,54.679052,0.0042422999
60.337865,0.00074906346,0.00055131994,-29.68502,0.11214352,155.38468,54.67951,0.0042470559
60.437865,0.00075126398,0.00058277963,-29.68502,0.11277489,155.42775,54.721138,0.004251812
60.537865,0.0007534645,0.00061423932,-29.68502,0.11340625,155.47316,54.767762,0.0042565681
60.637865,0.00075566501,0.00064569901,-29.68502,0.11403762,155.51857,54.814386,0.0042535707
60.737865,0.00075786553,0.0006771587,-29.68502,0.11466898,155.56397,54.86101,0.0042490558
60.837865,0.00076006605,0.00070861839,-29.685944,0.11530035,155.60438,54.907634,0.0042445409
