time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
40.135906,0.0068616815,0.33107684,-19.621858,0.032029047,159.30643,60.782421,0.079197162
40.235906,0.0066983349,0.34608884,-19.591031,0.033058981,158.94842,60.782421,0.07905739
40.335906,0.0068474403,0.3285187,-19.561555,0.034088915,159.06781,60.782421,0.0788955
40.435906,0.0070875827,0.30521945,-19.532441,0.035118849,159.1872,60.782421,0.078733609
40.535906,0.0073277251,0.2819202,-19.503328,0.036148783,159.30659,60.782421,0.078579627
40.635906,0.0075678674,0.25862096,-19.474215,0.037178717,159.4198,60.782421,0.078579627
40.735906,0.0078080098,0.23532171,-19.445102,0.038208651,159.4198,60.782421,0.078579627
40.835906,0.0080481522,0.21202246,-19.444191,0.039238585,159.4198,60.782421,0.078579627
40.935906,0.0082882945,0.18872322,-19.450906,0.040268519,159.4198,60.782421,0.078610324
41.035906,0.0085284369,0.16542397,-19.457622,0.041298453,159.41083,60.782421,0.078844164
41.135906,0.0087685793,0.14212472,-19.464338,0.042328387,158.99448,60.782421,0.079078005
41.235906,0.0091824205,0.13267917,-19.471054,0.043358321,158.57813,60.782421,0.079311846
41.335906,0.010000101,0.14582296,-19.497172,0.044388255,158.16178,60.782421,0.079421596
41.435906,0.010817782,0.15896674,-19.528565,0.04541819,157.74543,60.788259,0.079096625
41.535906,0.011635462,0.17211053,-19.559957,0.046448124,157.73546,60.800121,0.078771655
41.635906,0.012453143,0.18525431,-19.59135,0.047478058,157.73546,60.811983,0.078446684
41.735906,0.013270823,0.1983981,-19.622743,0.048507992,157.73546,60.823844,0.078223138
41.835906,0.014088504,0.21154188,-19.629481,0.049537926,157.73546,60.835706,0.078223138
41.935906,0.014906185,0.22468566,-19.629481,0.05056786,158.16782,60.847568,0.078223138
42.035906,0.015723865,0.23782945,-19.629481,0.051597794,158.63467,60.85943,0.078223138
42.135906,0.016541546,0.25097323,-19.629481,0.052627728,159.10151,60.871292,0.078223138
42.235906,0.01572022,0.24448206,-19.629481,0.053657662,159.56835,60.883154,0.078223138
42.335906,0.014556374,0.23604783,-19.607349,0.054687596,159.61518,60.895016,0.078223138
42.435906,0.013392527,0.2276136,-19.579136,0.05571753,159.61518,60.906878,0.078223138
42.535906,0.012228681,0.21917937,-19.550924,0.056747464,159.61518,60.918739,0.078209079
42.635906,0.011064834,0.21074515,-19.522711,0.057667176,159.61518,60.930601,0.078181
42.735906,0.0099009873,0.20231092,-19.494499,0.058525617,159.73081,60.992401,0.07815292
42.835906,0.0087371406,0.19387669,-19.488394,0.059384059,159.86629,61.054668,0.07812484
42.935906,0.007573294,0.18544246,-19.488394,0.060242501,160.00177,61.116935,0.078029593
43.035906,0.0064094473,0.17700823,-19.488394,0.061100942,160.13725,61.179202,0.077889174
43.135906,0.0061787746,0.17039727,-19.488394,0.061959384,160.15834,61.241468,0.077748755
