time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
61.799582,0.0056219422,,-23.138643,0.15558389,146.50604,46.800995,0.053522194
61.899582,0.0055863578,,-23.132121,0.15606836,146.50555,46.800995,0.053475461
61.999582,0.0055507734,,-23.1256,0.15655282,146.35914,46.800995,0.05327216
62.099582,0.005557236,,-23.119078,0.15703728,146.21273,46.800995,0.053068859
62.199582,0.0056702197,,-23.112556,0.15752174,146.06632,46.800995,0.052865558
62.299582,0.0057832033,0.062242353,-23.101716,0.1580062,145.94244,46.800995,0.052844512
62.399582,0.005896187,0.056136944,-23.066248,0.15849066,145.94244,46.800995,0.052920644
62.499582,0.0060091707,0.050031536,-23.03078,0.15897513,145.94244,46.800995,0.052996775
62.599582,0.0061221544,0.043926127,-22.995312,0.15945959,145.94244,46.800995,0.053072907
62.699582,0.0062351381,0.037820719,-22.959844,0.15994405,145.94244,46.800995,0.053103599
62.799582,0.0063481218,0.031715311,-22.919654,0.16042851,146.07946,46.800995,0.053103599
62.899582,0.0064611055,0.025609902,-22.851937,0.16091297,146.22714,46.862709,0.053103599
62.999582,0.0065740891,0.019504494,-22.784219,0.16139743,146.37482,46.935032,0.053103599
63.099582,0.007064756,0.013399085,-22.716502,0.1618819,146.5225,47.007354,0.053300335
63.199582,0.0076479101,0.0072936769,-22.648784,0.16236636,146.52401,47.079676,0.053668912
63.299582,0.0082310641,0.0048282909,-22.581707,0.16285082,146.47608,47.151998,0.054037489
63.399582,0.0088142182,0.0045336322,-22.518448,0.16333528,146.42815,47.224321,0.054406065
63.499582,0.0093973723,0.0042389735,-22.45519,0.16381974,146.38022,47.296643,0.054601325
63.599582,0.0099805264,0.0039443148,-22.391932,0.1643042,146.36749,47.368965,0.054601325
63.699582,0.01056368,0.0036496561,-22.328673,0.16478867,146.38486,47.441288,0.054601325
63.799582,0.011146835,0.0033549974,-22.266286,0.16527313,146.40222,47.51361,0.054601325
63.899582,0.011729989,0.0030603387,-22.209215,0.16575759,146.41959,47.585932,0.054631351
63.999582,0.012394357,0.00276568,-22.152143,0.16624205,146.37224,47.658255,0.054705393
64.099582,0.013227487,0.0024710213,-22.095072,0.16672651,146.19597,47.730577,0.054779436
64.199582,0.014060618,0.0021915692,-22.038,0.16719156,146.01971,47.802899,0.054853478
64.299582,0.014893748,0.0021910522,-21.986811,0.16762145,145.84344,47.875222,0.054917715
64.399582,0.015726878,0.0021905352,-21.972353,0.16805133,145.70809,47.947544,0.05496261
64.499582,0.016560009,0.0021900182,-21.957894,0.16848121,145.8854,47.953678,0.055007505
64.599582,0.017393139,0.0021895012,-21.943435,0.1689111,146.06271,47.953678,0.055052399
64.699582,0.018226269,0.0021889842,-21.928977,0.16934098,146.24002,47.953678,0.055085587
64.799582,0.0190594,0.0021884672,-21.915045,0.16977087,146.41734,47.953678,0.055085587
64.899582,0.01989253,0.0021879502,-21.904482,0.17020075,146.57375,47.953678,0.055085587
64.999582,0.019021094,0.0021874333,-21.89392,0.17063064,146.7284,47.953678,0.055085587
65.099582,0.017840527,0.0021869163,-21.883357,0.17106052,146.88305,47.953678,0.055054363
65.199582,0.016659961,0.0022204345,-21.872794,0.17149041,147.0377,47.953678,0.054898911
65.299582,0.015479394,0.0022913954,-21.863309,0.17192029,147.06143,47.953678,0.05474346
65.399582,0.014298828,0.0023623563,-21.860879,0.17235017,147.0464,47.953678,0.054588008
65.499582,0.013118261,0.0024333173,-21.858449,0.17278006,147.03137,47.953678,0.054455113
65.599582,0.011937695,0.0025042782,-21.856019,0.17320994,147.01634,47.953678,0.054455113
65.699582,0.010757128,0.0025752391,-21.853589,0.17363983,146.90124,47.953678,0.054455113
65.799582,0.0095765617,0.0026462001,-21.843731,0.17406971,146.72366,47.953678,0.054455113
65.899582,0.0091924954,0.002717161,-21.784027,0.1744996,146.54608,47.953678,0.054480148
65.999582,0.010172705,0.0027881219,-21.724322,0.17492948,146.3685,47.953678,0.054837454
66.099582,0.011152915,0.0028590829,-21.664617,0.17535936,146.24384,48.062169,0.055194759
66.199582,0.012133125,0.0033421246,-21.604912,0.17578925,146.18982,48.171794,0.055552065
66.299582,0.013113335,0.0038698248,-21.54579,0.17621913,146.13579,48.281418,0.05590937
66.399582,0.014093544,0.0043975249,-21.490677,0.17664902,146.08177,48.391042,0.055953932
66.499582,0.015073754,0.004925225,-21.435564,0.1770789,146.06134,48.500666,0.055995953
66.599582,0.016053964,0.0054529252,-21.380451,0.17750879,146.15081,48.610291,0.056037974
66.699582,0.017034174,0.0059806253,-21.325337,0.17793867,146.24028,48.719915,0.056079995
66.799582,0.018014383,0.0065083254,-21.270439,0.17836856,146.32974,48.829539,0.056083643
66.899582,0.018124135,0.0070360256,-21.217056,0.17879844,146.41446,48.939163,0.056083643
66.999582,0.018127298,0.0075637257,-21.163672,0.17922832,146.41446,49.048788,0.056083643
67.099582,0.018130462,0.0078686911,-21.110289,0.17965821,146.41446,49.158412,0.056083643
67.199582,0.018133625,0.0077150405,-21.056906,0.18008809,146.41446,49.268036,0.056083643
67.299582,0.018136788,0.0075613899,-21.009431,0.18051798,146.41446,49.37766,0.056083643
67.399582,0.018139951,0.0074077392,-21.004734,0.18094786,146.37045,49.487285,0.056083643
67.499582,0.018143114,0.0072540886,-21.000038,0.18137775,146.32016,49.596909,0.056083643
67.599582,0.018146277,0.007100438,-20.995341,0.18180763,146.26988,49.583258,0.056083643
67.699582,0.018149441,0.0069467874,-20.990645,0.18223752,146.2196,49.47473,0.056083643
67.799582,0.017705043,0.0067931368,-20.986505,0.1826674,146.32514,49.366202,0.056083643
67.899582,0.016622247,0.0066394861,-20.986505,0.18309728,146.50335,49.257674,0.056083643
67.999582,0.015539452,0.0064858355,-20.986505,0.18352717,146.68156,49.149147,0.056134709
68.099582,0.014456657,0.0064838634,-20.986505,0.18395705,146.85977,49.040619,0.056210961
68.199582,0.013373861,0.006532095,-20.986505,0.18437299,147.07847,48.932091,0.056287214
68.299582,0.012291066,0.0065803265,-20.986505,0.18476365,147.33616,48.823563,0.056363466
68.399582,0.011208271,0.006628558,-20.986505,0.18515431,147.59385,48.715035,0.056464307
68.499582,0.010125475,0.0066767896,-20.986505,0.18554498,147.85154,48.606507,0.056582312
68.599582,0.0090426801,0.0067250211,-20.986505,0.18593564,148.097,48.497979,0.056700317
68.699582,0.0079598848,0.0067732526,-20.986505,0.1863263,148.32041,48.389451,0.056818322
68.799582,0.0088686066,0.0068214842,-20.986505,0.18671697,148.54381,48.280923,0.05687658
68.899582,0.0099206095,0.0068697157,-20.986505,0.18710763,148.76722,48.172395,0.05687658
68.999582,0.010972612,0.0069539356,-20.986505,0.18749829,148.9928,48.063867,0.05687658
69.099582,0.012024615,0.0072050501,-20.986505,0.18788896,149.22573,47.955339,0.05687658
69.199582,0.013076618,0.0074561646,-20.986505,0.18827962,149.45865,47.920982,0.05689425
69.299582,0.014128621,0.0077072791,-20.986505,0.18867028,149.69157,47.920982,0.056936163
69.399582,0.015180624,0.0079583937,-20.986505,0.18906095,149.92597,47.920982,0.056978076
69.499582,0.016232627,0.0082095082,-20.986505,0.18945161,150.17132,47.920982,0.057019988
69.599582,0.01728463,0.0084606227,-20.986505,0.18984228,150.41667,47.920982,0.057160678
69.699582,0.017908604,0.0087117372,-20.986505,0.19023294,150.66202,47.920982,0.057495062
69.799582,0.018018816,0.0089628517,-20.984201,0.1906236,150.90206,47.920982,0.057829446
69.899582,0.018129028,0.0092139663,-20.962749,0.19101427,150.9339,47.920982,0.05816383
69.999582,0.01823924,0.0095128172,-20.941297,0.19140493,150.96573,47.920982,0.058420587
70.099582,0.018349453,0.0098432151,-20.919845,0.19179559,150.99756,47.920982,0.058438966
70.199582,0.018459665,0.010173613,-20.898394,0.19218626,151.02939,47.920982,0.058457344
70.299582,0.018569877,0.010504011,-20.878069,0.19257692,151.14364,47.920982,0.058475723
70.399582,0.018680089,0.010834409,-20.867393,0.19296758,151.26383,47.920982,0.058539184
70.499582,0.018790301,0.011164806,-20.856717,0.19335825,151.38403,47.920982,0.058870314
70.599582,0.018900513,0.011495204,-20.846041,0.19374891,151.50422,47.920982,0.059201444
70.699582,0.019069069,0.011825602,-20.835364,0.19413957,151.45812,47.920982,0.059532573
70.799582,0.019239073,0.012156,-20.825398,0.19453024,151.38152,47.920982,0.059850399
70.899582,0.019409076,0.012469913,-20.821697,0.1949209,151.30491,47.920982,0.059881307
70.999582,0.01957908,0.012184299,-20.817996,0.19531156,151.22831,47.920982,0.059912215
71.099582,0.019749083,0.011898684,-20.814295,0.19570223,151.36262,47.920982,0.059943124
71.199582,0.019919087,0.011613069,-20.810593,0.19609289,151.57577,47.920982,0.059974032
71.299582,0.02008909,0.011327455,-20.806073,0.19648355,151.78893,47.920982,0.060078828
71.399582,0.020259093,0.01104184,-20.794101,0.19687422,152.00208,47.920982,0.060188044
71.499582,0.020429097,0.010756225,-20.78213,0.19726488,151.98328,47.920982,0.060297259
71.599582,0.020584117,0.010470611,-20.770158,0.19765555,151.8272,47.920982,0.060406474
71.699582,0.02072394,0.010184996,-20.758186,0.19804621,151.67113,47.920982,0.060450692
71.799582,0.020863762,0.0098993817,-20.743391,0.19843687,151.51505,47.920982,0.060482413
71.899582,0.021003585,0.0099421041,-20.702097,0.19882754,151.3646,47.920982,0.060514133
71.999582,0.021143408,0.010384207,-20.660803,0.1992182,151.21943,47.920982,0.060545853
72.099582,0.021283231,0.010826309,-20.619509,0.19960886,151.07426,47.920982,0.060585322
72.199582,0.021423054,0.011268411,-20.578215,0.1999895,150.92908,47.920982,0.060627591
72.299582,0.021562877,0.011710514,-20.53711,0.20035199,150.76897,47.920982,0.060669861
72.399582,0.021702699,0.012152616,-20.497841,0.20071447,150.58619,47.920982,0.06071213
72.499582,0.021833395,0.012594718,-20.458571,0.20107696,150.40341,47.920982,0.060727619
72.599582,0.021474486,0.013036821,-20.419302,0.20143944,150.22063,47.920982,0.060727619
72.699582,0.021115578,0.013478923,-20.380033,0.20180193,150.13182,47.920982,0.060727619
72.799582,0.020756669,0.013921026,-20.340749,0.20216441,150.31906,47.920982,0.060727619
72.899582,0.020397761,0.014273129,-20.301327,0.2025269,150.50631,47.920982,0.060778784
72.999582,0.020038853,0.014612358,-20.261905,0.20288938,150.69355,47.920982,0.060874057
73.099582,0.019679944,0.014951588,-20.222483,0.20325187,150.87567,47.920982,0.060969331
73.199582,0.019321036,0.015290817,-20.183061,0.20361435,151.01922,47.920982,0.061064605
73.299582,0.018962127,0.015630046,-20.146743,0.20397684,151.16277,47.920982,0.060972475
73.399582,0.018603219,0.015969275,-20.142626,0.20433932,151.30631,47.920982,0.060651859
73.499582,0.0190612,0.016308505,-20.138508,0.20470181,151.44986,47.920982,0.060331243
73.599582,0.020219066,0.016647734,-20.134391,0.20506429,151.40502,47.920982,0.060010627
73.699582,0.021376932,0.016986963,-20.130273,0.20542677,151.35898,47.920982,0.059781182
73.799582,0.022534799,0.016921799,-20.123223,0.20578926,151.31295,47.920982,0.059712578
73.899582,0.023692665,0.015910867,-20.084663,0.20615174,151.26692,47.920982,0.059643974
73.999582,0.024850531,0.014899935,-20.046102,0.20651423,151.41118,48.029241,0.059575369
74.099582,0.026008398,0.013889002,-20.007541,0.20687671,151.58426,48.138664,0.059525533
74.199582,0.027166264,0.01287807,-19.968981,0.2072392,151.75733,48.248088,0.059525533
74.299582,0.02832413,0.011867137,-19.930304,0.20760168,151.93041,48.357512,0.059525533
74.399582,0.029371511,0.010856205,-19.890338,0.20796417,152.2364,48.466935,0.059525533
74.499582,0.0286829,0.0098452725,-19.850371,0.20832665,152.58506,48.576359,0.059464869
74.599582,0.027994288,0.0088343401,-19.810404,0.20868914,152.93372,48.685782,0.059141227
74.699582,0.027305676,0.0078234077,-19.770437,0.20905162,153.28239,48.795206,0.058817585
74.799582,0.026617065,0.007536281,-19.733651,0.20941411,153.67532,48.90463,0.058493943
74.899582,0.025928453,0.007525392,-19.733651,0.20977659,154.09076,49.014053,0.058184582
74.999582,0.025239841,0.0075145031,-19.733651,0.21013908,154.50621,49.123477,0.057988997
75.099582,0.02455123,0.0075036141,-19.733651,0.21050156,154.92166,49.2329,0.057793412
75.199582,0.023862618,0.0074927251,-19.733651,0.21086405,154.96711,49.342324,0.057597827
75.299582,0.023174006,0.0074818362,-19.733651,0.21122653,154.76524,49.451748,0.057394959
75.399582,0.022293488,0.0074709472,-19.733651,0.21158902,154.56337,49.561171,0.057056773
75.499582,0.021274141,0.0074600582,-19.733651,0.2119515,154.36149,49.641572,0.056718587
75.599582,0.020254794,0.0074491693,-19.733651,0.21231399,154.46794,49.628895,0.056380401
75.699582,0.019235447,0.0074043614,-19.733651,0.21267647,154.84897,49.616217,0.056042215
75.799582,0.0182161,0.0071646691,-19.732823,0.21303896,155.23,49.603539,0.056039955
75.899582,0.017196753,0.0069249767,-19.721634,0.21340144,155.61103,49.590861,0.056039955
75.999582,0.016177407,0.0066852844,-19.710445,0.21376393,155.7473,49.578183,0.056039955
76.099582,0.01515806,0.0064455921,-19.699257,0.21412641,155.61541,49.565505,0.056039955
