time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
38.374479,0.0087582415,0.016642198,-25.238807,-0.11308678,176.61623,62.091111,0.031720379
38.474479,0.0087098927,0.019829286,-25.238807,-0.1131715,176.70643,62.100091,0.031706775
38.574479,0.0086615439,0.023016375,-25.238807,-0.11325621,176.76574,62.10907,0.031693171
38.674479,0.0086131951,0.026203463,-25.238807,-0.11334092,176.76574,62.11805,0.031691136
38.774479,0.0085648463,0.029390552,-25.240978,-0.11342564,176.76574,62.127029,0.031691136
38.874479,0.008519371,0.03257764,-25.253512,-0.11351035,176.76574,62.136008,0.031691136
38.974479,0.0085834861,0.035764729,-25.266045,-0.11359506,176.76574,62.144988,0.031691136
39.074479,0.0086476011,0.038951817,-25.278578,-0.11367978,176.76574,62.153967,0.031691136
39.174479,0.0087117161,0.042138906,-25.291112,-0.11376449,176.76574,62.162946,0.031691136
39.274479,0.0087758312,0.045279079,-25.304489,-0.11384921,176.74778,62.171926,0.031691136
39.374479,0.0088399462,0.045494588,-25.321922,-0.11393392,176.59735,62.180905,0.03165372
39.474479,0.0089040612,0.045710097,-25.339355,-0.11401863,176.44693,62.189885,0.031573097
39.574479,0.0089681763,0.045925606,-25.356788,-0.11410335,176.2965,62.198864,0.031492474
39.674479,0.0090322913,0.046141114,-25.374221,-0.11418806,176.26749,62.159585,0.03141185
39.774479,0.0090964063,0.046356623,-25.391912,-0.11427278,176.35834,62.07066,0.031332053
39.874479,0.009322069,0.046572132,-25.410852,-0.11435749,176.4492,61.981735,0.031252498
39.974479,0.0097640989,0.046787641,-25.429792,-0.1144422,176.54005,61.89281,0.031172944
40.074479,0.010206129,0.04700315,-25.448732,-0.11452692,176.69304,61.803885,0.031093323
40.174479,0.010648159,0.047218659,-25.467672,-0.11461163,176.85358,61.71496,0.031012958
40.274479,0.011090189,0.047529203,-25.483383,-0.11469635,177.01412,61.626035,0.030932594
40.374479,0.011532219,0.047917121,-25.483383,-0.11478106,177.1094,61.53711,0.030852229
40.474479,0.011974248,0.04830504,-25.483383,-0.11486577,177.04527,61.448185,0.030803434
40.574479,0.012416278,0.048692959,-25.483383,-0.11495049,176.98113,61.359261,0.030803434
40.674479,0.012858308,0.049080877,-25.483383,-0.1150352,176.91699,61.270336,0.030803434
40.774479,0.013300338,0.049468796,-25.483383,-0.11511992,176.82295,61.181411,0.030803434
