time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
43.33921,0.002566348,0.0008072633,-28.33287,0.1226469,185.6439,54.55474,0.008926876
43.43921,0.00251363,0.0007845749,-28.33287,0.1224139,185.628,54.58619,0.009024229
43.53921,0.002460912,0.0007618865,-28.33287,0.122181,185.7313,54.61765,0.009121583
43.63921,0.002492564,0.0007391981,-28.33287,0.1219481,185.8891,54.6491,0.009190171
43.73921,0.002802245,0.0007165097,-28.33287,0.1217152,186.0469,54.68056,0.009194017
43.83921,0.003111926,0.0007084496,-28.3328,0.1214823,186.1974,54.71201,0.009197862
43.93921,0.003421607,0.0007067672,-28.33252,0.1212493,186.3215,54.74347,0.009201708
44.03921,0.003731288,0.0007050847,-28.33225,0.1210164,186.4455,54.77493,0.00913689
44.13921,0.004040969,0.0007034023,-28.33197,0.1207835,186.5695,54.80638,0.009037107
44.23921,0.00435065,0.0007017198,-28.33169,0.1205506,186.6841,54.83784,0.008937323
44.33921,0.004660331,0.0007000374,-28.33459,0.1203177,186.7963,54.86929,0.008839209
44.43921,0.004970012,0.0006983549,-28.34713,0.1200847,186.9084,54.90075,0.008835327
44.53921,0.005279693,0.0006966725,-28.35966,0.1198518,187.0186,54.9322,0.008831444
44.63921,0.005716809,0.00069499,-28.3722,0.1196189,187.1259,54.96366,0.008827562
44.73921,0.006223536,0.0006947455,-28.38473,0.119386,187.2332,54.97946,0.008825124
44.83921,0.006730263,0.0007258939,-28.39709,0.119153,187.3366,54.99027,0.008825124
44.93921,0.00723699,0.0007570424,-28.40892,0.1189201,187.3312,55.00107,0.008825124
45.03921,0.007743717,0.0007881908,-28.42074,0.1186872,187.3257,55.01188,0.008825124
45.13921,0.008250444,0.0008193392,-28.43256,0.1184543,187.3202,55.02269,0.008825124
45.23921,0.00875717,0.0008504876,-28.44438,0.1182214,187.3183,55.03349,0.008825124
45.33921,0.009263897,0.0008816361,-28.45581,0.1179884,187.3183,55.0443,0.008825124
45.43921,0.009770624,0.0009127845,-28.46593,0.1177555,187.3183,55.0551,0.008825124
45.53921,0.01022943,0.0009439329,-28.47606,0.1175226,187.3262,55.06591,0.008825124
45.63921,0.009929049,0.0009750814,-28.48618,0.1172897,187.3539,55.07672,0.008825124
45.73921,0.009628663,0.001021499,-28.49631,0.1170568,187.3817,55.08752,0.008825124
45.83921,0.009328277,0.001091732,-28.50633,0.1168238,187.4094,55.09833,0.008798293
45.93921,0.009027891,0.001161965,-28.51599,0.1165909,187.4017,55.10914,0.008734053
46.03921,0.008727505,0.001232198,-28.52564,0.116358,187.3906,55.11421,0.008669814
46.13921,0.008427119,0.001302432,-28.5353,0.1161251,187.3794,55.11421,0.008605574
46.23921,0.008126733,0.001372665,-28.54495,0.1158921,187.3624,55.11421,0.008506061
46.33921,0.007826347,0.001442898,-28.5525,0.1156495,187.3403,55.11421,0.008396987
46.43921,0.007525961,0.001513131,-28.5525,0.1153804,187.3181,55.11421,0.008287913
46.53921,0.007187687,0.001583364,-28.5525,0.1151112,187.2987,55.11421,0.008195845
46.63921,0.006807243,0.001653597,-28.5525,0.1148421,187.2931,55.11421,0.008195845
46.73921,0.006426798,0.00158848,-28.5525,0.114573,187.2876,55.11421,0.008195845
46.83921,0.006046354,0.001475199,-28.55426,0.1143038,187.282,55.11421,0.008195845
46.93921,0.005665909,0.001361919,-28.56258,0.1140347,187.2808,55.11421,0.008195845
47.03921,0.005285465,0.001248638,-28.57089,0.1137656,187.2808,55.11421,0.008195845
47.13921,0.00490502,0.001135358,-28.57921,0.1134965,187.2808,55.11421,0.008195845
47.23921,0.004524576,0.001022077,-28.58753,0.1132273,187.2564,55.11421,0.008195845
47.33921,0.004144132,0.0009087967,-28.59588,0.1129582,187.1965,55.11421,0.008195845
47.43921,0.003763687,0.0007955162,-28.60435,0.1126891,187.1365,55.11421,0.008195845
47.53921,0.003600053,0.0006822357,-28.61281,0.1124199,187.0773,55.11421,0.008195845
47.63921,0.003463961,0.0005789787,-28.62128,0.1121508,187.0444,55.11421,0.008223675
47.73921,0.00332787,0.0005844076,-28.62975,0.1118817,187.0115,55.11421,0.008332386
47.83921,0.003191778,0.0005898365,-28.63722,0.1116126,186.9786,55.11421,0.008441097
47.93921,0.003055686,0.0005952654,-28.6406,0.1113434,186.9423,55.11421,0.008549808
48.03921,0.002919595,0.0006006943,-28.64399,0.1110743,186.904,55.11421,0.008524904
48.13921,0.002783503,0.0006061232,-28.64737,0.1108052,186.8657,55.11421,0.008415661
48.23921,0.002647412,0.0006115521,-28.65076,0.1105361,186.8303,55.11421,0.008306417
48.33921,0.00251132,0.000616981,-28.65505,0.1102669,186.803,55.11421,0.008197174
48.43921,0.002407295,0.0006224099,-28.66317,0.1099978,186.7757,55.11421,0.008111161
48.53921,0.002378299,0.0006278388,-28.67129,0.1097287,186.7484,55.11421,0.008025435
48.63921,0.002349303,0.0006371051,-28.67942,0.1094595,186.7118,55.10855,0.007939708
48.73921,0.002320307,0.0006514428,-28.68754,0.1091904,186.674,55.09911,0.007912699
48.83921,0.002291311,0.0006657804,-28.69443,0.1089213,186.6363,55.08967,0.007989699
48.93921,0.002262316,0.0006801181,-28.69581,0.1086522,186.5985,55.08024,0.008066699
49.03921,0.00223332,0.0006944557,-28.69719,0.108383,186.5607,55.0708,0.008143699
49.13921,0.002204324,0.0007087933,-28.69857,0.1081139,186.523,55.06136,0.008244785
49.23921,0.002175328,0.000723131,-28.69995,0.1078448,186.4846,55.05192,0.008355254
49.33921,0.002146332,0.0007374686,-28.70165,0.1075756,186.4416,55.04248,0.008465723
49.43921,0.002257097,0.0007518063,-28.70486,0.1073065,186.3985,55.03304,0.008571064
49.53921,0.002424553,0.0007661439,-28.70807,0.1070374,186.3555,55.02361,0.008606359
49.63921,0.00259201,0.0007450126,-28.71128,0.1067683,186.2864,55.01417,0.008641655
49.73921,0.002759466,0.000713699,-28.71449,0.1064991,186.2071,55.00473,0.00867695
49.83921,0.002926923,0.0006823854,-28.71749,0.10623,186.1278,54.99529,0.008654909
49.93921,0.003094379,0.0006510718,-28.71943,0.1059609,186.0469,54.97327,0.008551918
50.03921,0.003261835,0.0006197582,-28.72138,0.1056918,185.9626,54.95013,0.008448928
50.13921,0.003429292,0.0005884446,-28.72333,0.1054226,185.8783,54.927,0.008345937
50.23921,0.003596748,0.000557131,-28.72527,0.1051535,185.794,54.90387,0.008264252
50.33921,0.003734957,0.0005258174,-28.72719,0.1048848,185.7491,54.88073,0.008188809
50.43921,0.003666426,0.0004945038,-28.72895,0.1046172,185.7071,54.8576,0.008113366
50.53921,0.003597894,0.0004686774,-28.73072,0.1043497,185.6651,54.83447,0.008047709
50.63921,0.003529363,0.000482087,-28.73248,0.1040821,185.6064,54.81133,0.008047709
50.73921,0.003460832,0.0004954967,-28.73425,0.1038146,185.5331,54.7882,0.008047709
50.83921,0.003392301,0.0005089064,-28.73574,0.103547,185.4598,54.76507,0.008047709
50.93921,0.00332377,0.000522316,-28.73574,0.1032795,185.3961,54.74193,0.008010182
51.03921,0.003255238,0.0005357257,-28.73574,0.1030119,185.3961,54.7188,0.007936401
51.13921,0.003186707,0.0005491354,-28.73574,0.1027444,185.3961,54.68736,0.00786262
51.23921,0.003118176,0.000562545,-28.73574,0.1024769,185.3961,54.62368,0.007788839
51.33921,0.003071291,0.0005759547,-28.73627,0.1022093,185.3848,54.56,0.007729781
51.43921,0.003043038,0.0005893643,-28.73984,0.1019418,185.3693,54.49633,0.007672426
51.53921,0.003014785,0.000596337,-28.74341,0.1016742,185.3538,54.43265,0.007615071
51.63921,0.002986533,0.0005960212,-28.74699,0.1014067,185.3298,54.36897,0.007555455
51.73921,0.00295828,0.0005957055,-28.75056,0.1011391,185.2884,54.3053,0.007490189
51.83921,0.002930028,0.0005953898,-28.75434,0.1008716,185.247,54.24162,0.007424923
51.93921,0.002901775,0.0005950741,-28.75938,0.100604,185.2056,54.17794,0.007359657
52.03921,0.002873522,0.0005947584,-28.76442,0.1003365,185.2024,54.11427,0.007339427
52.13921,0.00284527,0.0005944427,-28.76946,0.1000689,185.2024,54.05059,0.007339427
52.23921,0.002817017,0.000594127,-28.7745,0.09980136,185.2024,53.98691,0.007339427
52.33921,0.003088315,0.0005938113,-28.77888,0.09953381,185.2024,53.92324,0.007339427
52.43921,0.003375345,0.0005934956,-28.77888,0.09926626,185.2024,53.88719,0.007339427
52.53921,0.003662376,0.0005858423,-28.77888,0.09899871,185.2024,53.90083,0.007339427
52.63921,0.003949407,0.0005765247,-28.77888,0.09873116,185.211,53.91448,0.007339427
52.73921,0.004236437,0.0005672071,-28.77888,0.09846361,185.2844,53.92813,0.007339427
52.83921,0.004523468,0.0005578895,-28.77943,0.09819606,185.3578,53.94178,0.007339427
52.93921,0.004810498,0.0005485719,-28.78388,0.09792851,185.4312,53.95543,0.007339427
53.03921,0.005097529,0.0005392543,-28.78833,0.09766096,185.4705,53.96907,0.007339427
53.13921,0.00538456,0.0005299367,-28.79278,0.09739341,185.4963,53.98272,0.007339427
53.23921,0.005584468,0.0005206191,-28.79723,0.09712587,185.5221,53.99637,0.007339427
53.33921,0.005631747,0.0005113016,-28.80096,0.09685832,185.5496,54.01002,0.007339427
53.43921,0.005679026,0.0005009535,-28.79923,0.09659077,185.5807,54.02367,0.007339427
53.53921,0.005726306,0.0004852152,-28.7975,0.09632322,185.6118,54.03731,0.007339427
53.63921,0.005773585,0.000469477,-28.79577,0.09605567,185.6429,54.05096,0.007339427
53.73921,0.005820864,0.0004537387,-28.79405,0.09578812,185.6993,54.07885,0.007339427
53.83921,0.005868144,0.0004380005,-28.7923,0.09552057,185.7572,54.11981,0.007289577
53.93921,0.005915423,0.0004222622,-28.79038,0.09525302,185.8152,54.16077,0.007228018
54.03921,0.005962703,0.000406524,-28.78846,0.09498547,185.8612,54.20172,0.007166459
54.13921,0.006009982,0.0003907857,-28.78654,0.09471792,185.898,54.24268,0.007114272
54.23921,0.005989804,0.0003750475,-28.78462,0.09445037,185.9348,54.28364,0.007089431
54.33921,0.005950138,0.0003593092,-28.78329,0.09419176,185.9645,54.3246,0.007064589
54.43921,0.005910473,0.0003443789,-28.78708,0.09395745,185.9645,54.36556,0.007039748
54.53921,0.005870807,0.0003302373,-28.79086,0.09372313,185.9645,54.40652,0.006991704
54.63921,0.005831141,0.0003160957,-28.79465,0.09348881,185.9645,54.44748,0.006933709
54.73921,0.005791476,0.0003019541,-28.79844,0.09325449,186.0227,54.48844,0.006875713
54.83921,0.00575181,0.0002878126,-28.80187,0.09302018,186.0925,54.52939,0.006819475
54.93921,0.005712145,0.000273671,-28.80187,0.09278586,186.1622,54.57035,0.006772336
55.03921,0.005672479,0.0002595294,-28.80187,0.09255154,186.2296,54.53595,0.006725198
55.13921,0.005621027,0.0002453878,-28.80187,0.09231722,186.2943,54.4731,0.006678059
55.23921,0.005519128,0.0002312462,-28.80187,0.09208291,186.359,54.41026,0.006633731
55.33921,0.005417229,0.0002171047,-28.80211,0.09184859,186.4192,54.34742,0.006591106
55.43921,0.005315331,0.0002198438,-28.80481,0.09161427,186.4513,54.28457,0.006548481
55.53921,0.005213432,0.0002255226,-28.80751,0.09137995,186.4835,54.22173,0.006509788
55.63921,0.005111534,0.0002312014,-28.81022,0.09114563,186.5156,54.15889,0.006505672
55.73921,0.005009635,0.0002368802,-28.81292,0.09091132,186.5698,54.09605,0.006501555
55.83921,0.004907736,0.000242559,-28.8151,0.090677,186.6297,54.0332,0.006497439
55.93921,0.004805838,0.0002482378,-28.81136,0.09044268,186.6895,53.97036,0.006487999
56.03921,0.004703939,0.0002539166,-28.80762,0.09020836,186.7317,53.90752,0.006475009
