time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
40.30999,0.0071007215,0.0094251121,-28.267549,0.034889947,175.29798,70.331969,0.0043056469
40.40999,0.00663838,0.0095939787,-28.268024,0.036301862,175.23854,70.272887,0.0042840117
40.50999,0.0061760385,0.0097628453,-28.268499,0.037713777,175.17933,70.213805,0.004260734
40.60999,0.005713697,0.0096489121,-28.268974,0.039125693,175.12012,70.154723,0.0042368809
40.70999,0.0052513555,0.0091607107,-28.269449,0.040537608,175.06354,70.095641,0.0042130278
40.80999,0.004789014,0.0086725093,-28.267517,0.041949524,175.06354,70.036559,0.0041933676
40.90999,0.0043266725,0.0081843078,-28.263449,0.043361439,175.06354,69.977477,0.004188329
41.00999,0.003864331,0.0076961064,-28.259382,0.044719864,175.06354,69.918395,0.0041832904
41.10999,0.0034019895,0.007207905,-28.255314,0.045979634,175.06103,69.859313,0.0041782518
41.20999,0.002939648,0.0067197036,-28.251247,0.047239405,175.05638,69.800231,0.0041707589
41.30999,0.0027808051,0.0062315022,-28.247353,0.048499176,175.05173,69.741149,0.0041622324
41.40999,0.0026349589,0.0057433008,-28.243614,0.049758946,175.04637,69.682067,0.0041537058
41.50999,0.0024891126,0.0052550994,-28.239874,0.051018717,175.01876,69.633189,0.0041472545
41.60999,0.0023432663,0.0047977091,-28.236135,0.052278488,174.99115,69.664642,0.0041501896
41.70999,0.00219742,0.0043568138,-28.232396,0.053538259,174.96354,69.696095,0.0041531248
41.80999,0.0020515738,0.0039159185,-28.230632,0.054798029,174.93599,69.727548,0.0041560599
41.90999,0.0019057275,0.0034750232,-28.230632,0.0560578,174.90851,69.759001,0.0041541025
42.00999,0.0017598812,0.0030341278,-28.230632,0.057317571,174.88102,69.790454,0.004149569
42.10999,0.001614035,0.0025932325,-28.230632,0.058577342,174.85342,69.821907,0.0041450355
42.20999,0.00154259,0.0021523372,-28.230632,0.059837112,174.79911,69.85336,0.0041388876
42.30999,0.0015511371,0.0017114419,-28.230632,0.061096883,174.74479,69.884813,0.0041214072
42.40999,0.0015596841,0.0012705465,-28.230632,0.062356654,174.69048,69.916266,0.0041039268
42.50999,0.0015682311,0.00082965121,-28.230632,0.063616425,174.64267,69.947719,0.0040864464
42.60999,0.0015767781,0.00077169196,-28.230632,0.064876195,174.60175,69.979172,0.0040765644
42.70999,0.0015853251,0.00077028183,-28.230632,0.066135966,174.56083,69.997999,0.0040719468
42.80999,0.0015938721,0.00076887171,-28.230632,0.067395737,174.51991,69.97732,0.0040673291
42.90999,0.0016024191,0.00076746158,-28.230632,0.068655507,174.46196,69.956641,0.0040620988
43.00999,0.0016109661,0.00076605146,-28.230632,0.069915278,174.40335,69.935962,0.0040469746
43.10999,0.0016193873,0.00076464133,-28.230632,0.071175049,174.34474,69.915283,0.0040318505
43.20999,0.0015970176,0.00076323121,-28.230632,0.07243482,174.29607,69.894605,0.0040167263
43.30999,0.0015746479,0.00076182108,-28.230632,0.07369459,174.26023,69.873926,0.0040039137
43.40999,0.0015522782,0.00076041096,-28.230632,0.074954361,174.2244,69.853247,0.0039930784
43.50999,0.0015299085,0.00076201929,-28.230632,0.076214132,174.18856,69.832568,0.0039822431
43.60999,0.0015075388,0.00079365579,-28.230632,0.077473903,174.15289,69.811889,0.0039715787
43.70999,0.0014851691,0.00082529229,-28.230632,0.078733673,174.11723,69.79121,0.0039715787
43.80999,0.0014627994,0.0008569288,-28.230632,0.079993444,174.08157,69.770531,0.0039715787
43.90999,0.0014404297,0.0008885653,-28.230632,0.081253215,174.04593,69.757673,0.0039715787
44.00999,0.00141806,0.0009202018,-28.230632,0.082512985,174.01031,69.758627,0.0039703481
44.10999,0.00141311,0.0009518383,-28.230632,0.083772756,173.97469,69.75958,0.0039678364
44.20999,0.0014238031,0.0009834748,-28.230632,0.085032527,173.93907,69.760534,0.0039653248
44.30999,0.0014344962,0.0010151113,-28.230632,0.086292298,173.89984,69.761488,0.0039628132
44.40999,0.0014451893,0.0010467478,-28.230632,0.087552068,173.85988,69.762441,0.0039627169
44.50999,0.0014558824,0.0010628138,-28.230632,0.088811839,173.81992,69.763395,0.0039627169
44.60999,0.0014665755,0.0010444406,-28.230632,0.09007161,173.77998,69.764348,0.0039627169
44.70999,0.0014772686,0.0010260673,-28.230632,0.091331381,173.74006,69.765302,0.0039627169
44.80999,0.0014879618,0.0010076941,-28.230632,0.092591151,173.70014,69.766256,0.0039627169
44.90999,0.0014986549,0.0009893208,-28.230632,0.093850922,173.66022,69.767209,0.0039627169
45.00999,0.0015117585,0.00097094755,-28.230632,0.095056207,173.62369,69.768163,0.0039627169
45.10999,0.0015703912,0.00095257429,-28.230632,0.096161006,173.58831,69.794829,0.0039627169
45.20999,0.0016290239,0.00093420103,-28.230632,0.097265804,173.55293,69.84919,0.0039627169
45.30999,0.0016876565,0.00091582777,-28.230632,0.098370603,173.52453,69.90355,0.0039627169
45.40999,0.0017462892,0.00089745451,-28.230632,0.099475401,173.52453,69.95791,0.0039569455
45.50999,0.0018049218,0.00090098976,-28.230632,0.1005802,173.52453,70.01227,0.0039433849
45.60999,0.0018635545,0.00092384744,-28.230632,0.101685,173.52453,70.066631,0.0039298244
45.70999,0.0019221872,0.00094670512,-28.230632,0.1027898,173.52453,70.120991,0.0039162639
45.80999,0.0019808198,0.0009695628,-28.229245,0.10389459,173.52453,70.175351,0.0039122499
45.90999,0.0020394525,0.00099242048,-28.226583,0.10499939,173.52453,70.229711,0.0039091197
46.00999,0.0020648358,0.0010152782,-28.223922,0.10610419,173.52032,70.284071,0.0039059895
46.10999,0.0020654497,0.0010381358,-28.22126,0.10720899,173.49802,70.338432,0.0039104133
46.20999,0.0020660635,0.0010609935,-28.218599,0.10831379,173.47571,70.392792,0.0039259726
46.30999,0.0020666774,0.0010838512,-28.217323,0.10941859,173.45341,70.416915,0.0039415319
46.40999,0.0020672913,0.0011067089,-28.217323,0.11052339,173.4157,70.425053,0.0039570912
46.50999,0.0020679051,0.0011075912,-28.217323,0.11162818,173.37103,70.433191,0.0039587719
46.60999,0.002068519,0.001101202,-28.217323,0.11273298,173.32635,70.44133,0.0039587719
46.70999,0.0020691329,0.0010948128,-28.217323,0.11383778,173.28169,70.449468,0.0039587719
46.80999,0.0020697467,0.0010884235,-28.217323,0.11494258,173.23704,70.457606,0.0039587719
46.90999,0.0020698064,0.0010820343,-28.217323,0.11604738,173.19239,70.465744,0.0039587719
47.00999,0.0020646564,0.001075645,-28.217323,0.11715218,173.14775,70.473882,0.0039587719
47.10999,0.0020595064,0.0010692558,-28.217323,0.11825697,173.10312,70.48202,0.0039587719
47.20999,0.0020543564,0.0010628665,-28.217323,0.11936177,173.05851,70.490158,0.0039703809
47.30999,0.0020492064,0.0010564773,-28.21757,0.12046657,173.0139,70.498296,0.0039837802
47.40999,0.0020440564,0.001050088,-28.218045,0.12157137,172.96932,70.505047,0.0039971794
47.50999,0.0020389064,0.0010205421,-28.218521,0.12267617,172.92489,70.505464,0.0040128359
47.60999,0.0020337565,0.00099031409,-28.218996,0.12378097,172.88046,70.50588,0.0040326384
47.70999,0.0020286065,0.00096008606,-28.219472,0.12488576,172.83602,70.506297,0.0040524409
47.80999,0.0020234565,0.00092985802,-28.219842,0.12599056,172.79161,70.506714,0.0040722434
47.90999,0.0020331893,0.00089962998,-28.220114,0.12709536,172.74721,70.50713,0.0040754601
48.00999,0.0020520822,0.00086940194,-28.220385,0.12820016,172.7028,70.507547,0.0040754601
48.10999,0.0020709751,0.00083917391,-28.220657,0.12930496,172.65985,70.507964,0.0040754601
48.20999,0.0020898681,0.00080894587,-28.220928,0.13040976,172.62448,70.50838,0.0040697251
48.30999,0.002108761,0.00077871783,-28.223727,0.13151455,172.58911,70.508797,0.0040518788
48.40999,0.0021276539,0.00075212379,-28.228887,0.13261935,172.55373,70.509214,0.0040340325
48.50999,0.0021465469,0.00074097193,-28.234046,0.13372415,172.52406,70.509631,0.0040161861
48.60999,0.0021654398,0.00072982007,-28.239206,0.13482895,172.49745,70.509753,0.0040270007
48.70999,0.0021843328,0.00071866821,-28.244365,0.13593375,172.47085,70.509753,0.0040448345
48.80999,0.0021814802,0.00070751634,-28.249379,0.13703855,172.44248,70.509753,0.0040626684
48.90999,0.0020466567,0.00069636448,-28.254258,0.13814334,172.40282,70.509753,0.0040754601
49.00999,0.0019118332,0.00068521262,-28.259136,0.13918922,172.36316,70.509753,0.0040754601
49.10999,0.0017770097,0.00067406076,-28.264014,0.14012641,172.3235,70.509753,0.0040754601
49.20999,0.0016421862,0.0006629089,-28.268893,0.1410636,172.28662,70.509753,0.0040754601
49.30999,0.0015073628,0.00065175704,-28.273737,0.14200079,172.25146,70.509753,0.0040754601
49.40999,0.0013725393,0.00067070537,-28.278548,0.14293798,172.2163,70.509753,0.0040754601
49.50999,0.0012377158,0.00073293536,-28.28336,0.14387518,172.18455,70.509753,0.0040754601
49.60999,0.0011028923,0.00079516535,-28.288172,0.14481237,172.18455,70.509753,0.0040754601
49.70999,0.00096806878,0.00085739535,-28.292983,0.14574956,172.18455,70.509753,0.0040754601
49.80999,0.00095131698,0.00091962534,-28.297981,0.14668675,172.18455,70.552655,0.0040754601
49.90999,0.00099424268,0.00098185533,-28.303155,0.14762394,172.18455,70.606826,0.0040754601
50.00999,0.0010371684,0.0010440853,-28.308329,0.14856114,172.18455,70.660997,0.0040667952
50.10999,0.0010800941,0.0011063153,-28.313502,0.14949833,172.18455,70.715167,0.0040545157
50.20999,0.0011230198,0.0011685453,-28.318676,0.15043552,172.18455,70.769338,0.0040422363
50.30999,0.0011659455,0.0012307753,-28.323877,0.15137271,172.18455,70.823509,0.0040320978
50.40999,0.0012088712,0.0012203883,-28.329104,0.15230991,172.18455,70.87768,0.0040320978
50.50999,0.0012517969,0.0011673894,-28.334331,0.1532471,172.18455,70.93185,0.0040320978
50.60999,0.0012947226,0.0011143905,-28.339557,0.15418429,172.18455,70.986021,0.0040320978
50.70999,0.0013356226,0.0010613916,-28.344784,0.15512148,172.18455,71.040192,0.0040292849
50.80999,0.0013677301,0.0010083928,-28.350245,0.15605867,172.18455,71.094362,0.0040248935
50.90999,0.0013998376,0.00095539387,-28.355928,0.15699587,172.18087,71.148178,0.0040205022
51.00999,0.0014319451,0.00090239499,-28.361611,0.15793306,172.14531,71.154276,0.0040169948
51.10999,0.0014640526,0.00084939611,-28.367294,0.15887025,172.10975,71.160374,0.0040211081
51.20999,0.0014961601,0.00079639723,-28.372978,0.15980744,172.07419,71.166472,0.0040252215
51.30999,0.0015282676,0.00074339835,-28.377377,0.16074463,172.04423,71.17257,0.0040293349
51.40999,0.001560375,0.00073045176,-28.380552,0.16168183,172.01767,71.178668,0.0040225897
51.50999,0.0015924825,0.00072456173,-28.383727,0.16261902,171.99111,71.184766,0.0040074453
51.60999,0.00162459,0.00071867169,-28.386902,0.16355621,171.96828,71.190864,0.003992301
51.70999,0.0016349861,0.00071278166,-28.390077,0.1644934,171.96828,71.196962,0.0039774756
51.80999,0.0016365264,0.00070689163,-28.394344,0.16543059,171.96828,71.20306,0.0039774756
51.90999,0.0016380667,0.0007010016,-28.399657,0.16636779,171.96828,71.209158,0.0039774756
52.00999,0.001639607,0.00069511157,-28.40497,0.16730498,171.94794,71.215256,0.0039774756
52.10999,0.0016411473,0.00068922154,-28.410282,0.16824217,171.91703,71.192797,0.0039774756
52.20999,0.0016426876,0.00068333151,-28.415595,0.16917936,171.88612,71.151125,0.0039774756
52.30999,0.0016442279,0.00067749101,-28.420053,0.17011655,171.85596,71.109453,0.0039774756
52.40999,0.0016457682,0.00067230817,-28.42369,0.17105375,171.82942,71.067781,0.0039774756
52.50999,0.0016473085,0.00066712532,-28.427327,0.17199094,171.80289,71.026109,0.0039774756
52.60999,0.0016718652,0.00066194247,-28.430963,0.17292813,171.77635,70.984438,0.0039774756
52.70999,0.0017723374,0.00065675962,-28.4346,0.17386532,171.74989,70.942766,0.0039774756
52.80999,0.0018728097,0.00065157678,-28.438727,0.17480251,171.72346,70.901094,0.0039774756
52.90999,0.0019732819,0.00064639393,-28.443327,0.17573971,171.69702,70.859422,0.0039774756
53.00999,0.0020737541,0.00064121108,-28.447926,0.17661634,171.6706,70.81775,0.0039774756
53.10999,0.0021742263,0.00063602823,-28.452526,0.17738129,171.64418,70.776079,0.0039774756
53.20999,0.0022746986,0.00063084539,-28.457125,0.17814624,171.61776,70.741637,0.0039896775
