time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
61.80619,0.0009108941,,-30.08062,0.007886706,114.5292,53.70811,0.004049358
61.90619,0.0008932731,,-30.08189,0.008124203,114.5292,53.70811,0.004033976
62.00619,0.000875652,,-30.08338,0.008361701,114.5292,53.70227,0.004035906
62.10619,0.000860152,,-30.08487,0.008599198,114.5292,53.67044,0.004051286
62.20619,0.0008682209,,-30.08635,0.008836696,114.5292,53.63861,0.004066665
62.30619,0.0008762899,0.06077755,-30.08784,0.009074194,114.5292,53.60677,0.004082044
62.40619,0.0008843588,0.05478896,-30.08932,0.009311691,114.5306,53.57494,0.004097424
62.50619,0.0008924277,0.04880038,-30.0908,0.009549189,114.5426,53.54311,0.004103036
62.60619,0.0009004967,0.04281179,-30.09229,0.009786686,114.5546,53.51127,0.004087657
62.70619,0.0009085656,0.0368232,-30.09377,0.01002418,114.5666,53.47944,0.004072278
62.80619,0.0009166346,0.03083461,-30.09525,0.01026168,114.5786,53.44761,0.004056899
62.90619,0.0009247035,0.02484603,-30.09543,0.01049918,114.5906,53.41578,0.00404152
63.00619,0.0009327724,0.01885744,-30.09543,0.01073668,114.6176,53.38394,0.00402836
63.10619,0.0009551327,0.01286885,-30.09543,0.01097417,114.6465,53.35211,0.00404374
63.20619,0.0009869977,0.006880264,-30.09543,0.01121167,114.6754,53.31891,0.00405912
63.30619,0.001018863,0.004366892,-30.09543,0.01144917,114.7043,53.28382,0.004074499
63.40619,0.001050728,0.003921982,-30.09578,0.01168667,114.7332,53.24873,0.004089879
63.50619,0.001082593,0.003477072,-30.09618,0.01192416,114.7534,53.21364,0.004105259
63.60619,0.001114458,0.003032162,-30.09658,0.01216166,114.769,53.17854,0.004104913
63.70619,0.001146323,0.002587252,-30.09699,0.01239916,114.7845,53.14345,0.004101279
63.80619,0.001178188,0.002142341,-30.09739,0.01263666,114.8001,53.10836,0.004097644
63.90619,0.001210053,0.001697431,-30.09626,0.01287415,114.8157,53.07327,0.004094009
64.00619,0.00123607,0.001252521,-30.0949,0.01311165,114.8291,53.03817,0.004090374
64.10619,0.001218618,0.0008076112,-30.09353,0.01334915,114.8396,53.00308,0.004079853
64.20619,0.001201166,0.0003865272,-30.09217,0.01358665,114.8501,52.96799,0.004064395
64.30619,0.001183714,0.000393373,-30.09081,0.01382063,114.8606,52.9329,0.004048937
64.40619,0.001166262,0.0004002188,-30.09062,0.01401482,114.871,52.93761,0.004033479
64.50619,0.00114881,0.0004070646,-30.09062,0.01420902,114.8788,52.97159,0.004018021
64.60619,0.001131358,0.0004139103,-30.09062,0.01440322,114.8761,53.00557,0.004007805
64.70619,0.001113905,0.0004207561,-30.09062,0.01459742,114.8735,53.03955,0.004007805
64.80619,0.001096453,0.0004276019,-30.09062,0.01479162,114.8708,53.07354,0.004007805
64.90619,0.001079001,0.0004344477,-30.0898,0.01498582,114.8682,53.10752,0.004007805
65.00619,0.001083586,0.0004412934,-30.08885,0.01518002,114.8655,53.1415,0.004007805
65.10619,0.001100751,0.0004481392,-30.0879,0.01537421,114.8436,53.17548,0.004008147
65.20619,0.001117916,0.0004481654,-30.08694,0.01556841,114.8214,53.20947,0.004011671
65.30619,0.001135081,0.0004407679,-30.08599,0.01576261,114.7992,53.24345,0.004015196
65.40619,0.001152246,0.0004333705,-30.08485,0.01595681,114.777,53.27743,0.004018721
65.50619,0.001169411,0.000425973,-30.08368,0.01615101,114.7548,53.31141,0.004022246
65.60619,0.001186576,0.0004185756,-30.08251,0.01634521,114.7375,53.3143,0.004025771
65.70619,0.001203741,0.0004111782,-30.08134,0.01653941,114.7218,53.30939,0.004038049
65.80619,0.001220906,0.0004037807,-30.08018,0.0167336,114.7061,53.30448,0.004051809
65.90619,0.001228886,0.0003963833,-30.07914,0.0169278,114.6905,53.29957,0.004065569
66.00619,0.001186469,0.0003889858,-30.07813,0.017122,114.6748,53.29466,0.004079329
66.10619,0.001144052,0.0003815884,-30.07712,0.0173162,114.6508,53.28976,0.004093089
66.20619,0.001101635,0.0003893781,-30.07611,0.0175104,114.6194,53.28485,0.004102403
66.30619,0.001059218,0.0003987946,-30.0751,0.0177046,114.5879,53.27994,0.004108922
66.40619,0.001016801,0.000408211,-30.07509,0.0178988,114.5565,53.27503,0.004115441
66.50619,0.0009743837,0.0004176274,-30.07529,0.01809299,114.525,53.27012,0.00412196
66.60619,0.0009319668,0.0004270438,-30.07548,0.01828719,114.4944,53.26521,0.00412848
66.70619,0.0008895498,0.0004364602,-30.07567,0.01848139,114.4655,53.26038,0.004132569
66.80619,0.0008471328,0.0004458766,-30.07586,0.01867559,114.4366,53.26038,0.004132569
66.90619,0.0008421117,0.000455293,-30.07584,0.01886979,114.4078,53.26038,0.004132569
67.00619,0.0008553428,0.0004647094,-30.07579,0.01906399,114.3789,53.26038,0.004132569
67.10619,0.000868574,0.0004707121,-30.07573,0.01925819,114.3501,53.26038,0.004132569
67.20619,0.0008818051,0.0004697624,-30.07567,0.01945239,114.3227,53.26038,0.00413057
67.30619,0.0008950363,0.0004688126,-30.07561,0.01964658,114.2954,53.26038,0.004115279
67.40619,0.0009082674,0.0004678629,-30.0756,0.01984078,114.268,53.26038,0.004099988
67.50619,0.0009214986,0.0004669131,-30.0756,0.02003498,114.2406,53.26038,0.004084697
67.60619,0.0009347298,0.0004659634,-30.0756,0.02022918,114.2132,53.26038,0.004069407
67.70619,0.0009479609,0.0004650136,-30.0756,0.02042338,114.1913,53.26038,0.004054116
67.80619,0.0009541536,0.0004640639,-30.0756,0.02061758,114.1705,53.26038,0.004064513
67.90619,0.0009301482,0.0004631141,-30.07585,0.02081178,114.1498,53.26038,0.004078175
68.00619,0.0009061429,0.0004621644,-30.07615,0.02100597,114.129,53.26038,0.004091837
68.10619,0.0008821375,0.0004530265,-30.07646,0.02120017,114.1083,53.26038,0.004105499
68.20619,0.0008581321,0.0004412139,-30.07676,0.02139437,114.0912,53.26038,0.004119161
68.30619,0.0008341268,0.0004294014,-30.07707,0.02158735,114.0769,53.26038,0.004124053
68.40619,0.0008101214,0.0004175888,-30.0774,0.02176654,114.0626,53.26038,0.004124053
68.50619,0.0007861161,0.0004057762,-30.07773,0.02194572,114.0483,53.26038,0.004124053
68.60619,0.0007621107,0.0003939636,-30.07806,0.02212491,114.034,53.26038,0.004124053
68.70619,0.0007381053,0.000382151,-30.0784,0.02230409,114.018,53.26038,0.004124053
68.80619,0.0007444523,0.0003703385,-30.07873,0.02248328,113.9987,53.26038,0.004129961
68.90619,0.0007634282,0.0003585259,-30.07912,0.02266246,113.9794,53.26038,0.004144968
69.00619,0.000782404,0.0003514427,-30.07952,0.02284165,113.9601,53.26038,0.004159974
69.10619,0.0008013799,0.0003659651,-30.07992,0.02302084,113.9407,53.26576,0.004174981
69.20619,0.0008203558,0.0003804876,-30.08032,0.02320002,113.9213,53.27568,0.004189988
69.30619,0.0008393317,0.0003950101,-30.08072,0.02337921,113.9008,53.28559,0.004204954
69.40619,0.0008583076,0.0004095325,-30.0808,0.02355839,113.8802,53.29551,0.004219677
69.50619,0.0008772835,0.000424055,-30.0808,0.02373758,113.8597,53.30543,0.0042344
69.60619,0.0008962594,0.0004385775,-30.0808,0.02391676,113.8391,53.31534,0.004249123
69.70619,0.0009109913,0.0004530999,-30.0808,0.02409595,113.8185,53.32526,0.004263847
69.80619,0.0009110092,0.0004676224,-30.0808,0.02427513,113.7991,53.33518,0.00427857
69.90619,0.000911027,0.0004821449,-30.082,0.02445432,113.7798,53.34509,0.004280223
70.00619,0.0009110448,0.0004846049,-30.0835,0.02463351,113.7606,53.35501,0.004280223
70.10619,0.0009110626,0.0004792123,-30.08499,0.02481269,113.7414,53.36492,0.004280223
70.20619,0.0009110804,0.0004738197,-30.08649,0.02499188,113.7221,53.37484,0.004280223
70.30619,0.0009110982,0.0004684271,-30.08799,0.02517106,113.7022,53.34623,0.004280223
70.40619,0.000911116,0.0004630345,-30.08829,0.02535025,113.6818,53.31005,0.004280223
70.50619,0.0009111339,0.0004576419,-30.08829,0.02552943,113.6613,53.27386,0.004280223
70.60619,0.0009111517,0.0004522493,-30.08829,0.02570862,113.6408,53.23767,0.004280223
70.70619,0.0008854314,0.0004468567,-30.08829,0.02588781,113.6203,53.20149,0.004280223
70.80619,0.0008507137,0.0004414641,-30.08829,0.02606699,113.5999,53.1653,0.004280223
70.90619,0.0008159961,0.0004363069,-30.08862,0.02624618,113.5795,53.12912,0.00428561
71.00619,0.0007812784,0.0004386199,-30.08903,0.02642536,113.5591,53.09293,0.004300057
71.10619,0.0007465607,0.0004409328,-30.08944,0.02660455,113.5387,53.05674,0.004314504
71.20619,0.000711843,0.0004432457,-30.08985,0.02678373,113.5183,53.02056,0.004328951
71.30619,0.0006771253,0.0004455586,-30.09026,0.02696292,113.4982,52.98437,0.004343398
71.40619,0.0006424076,0.0004478716,-30.08921,0.02714211,113.4932,52.95051,0.004356595
71.50619,0.0006076899,0.0004501845,-30.08776,0.02732129,113.4882,52.95665,0.004359997
71.60619,0.0005938055,0.0004524974,-30.08632,0.02750048,113.4832,52.96278,0.004363399
71.70619,0.0006395309,0.0004548103,-30.08487,0.02767966,113.4782,52.96891,0.004366801
71.80619,0.0006852564,0.0004571232,-30.08342,0.02785885,113.4732,52.97504,0.004370203
71.90619,0.0007309818,0.0004544783,-30.0831,0.02803803,113.4549,52.98117,0.004373605
72.00619,0.0007767072,0.0004459522,-30.0831,0.02821722,113.4322,52.9873,0.004374107
72.10619,0.0008224326,0.0004374261,-30.0831,0.02839641,113.4094,52.99343,0.004374107
72.20619,0.0008681581,0.0004289,-30.0831,0.02857559,113.3866,52.99956,0.004374107
