time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
62.397254,0.002778265,,-25.721591,0.1651192,168.9182,59.95924,0.0047441292
62.497254,0.0028060578,,-25.691538,0.16626342,168.96634,59.95924,0.004715577
62.597254,0.0028338505,,-25.661485,0.16740763,169.01448,59.95924,0.0046870247
62.697254,0.0028616433,,-25.631432,0.16855185,169.06263,59.95924,0.0046584725
62.797254,0.002889436,,-25.601454,0.16969607,169.11084,59.95924,0.004629634
62.897254,0.0029172288,0.062821948,-25.571609,0.17084029,169.15919,59.95924,0.0046003971
62.997254,0.0029481032,0.05675841,-25.541764,0.17198451,169.20755,59.946804,0.0045711602
63.097254,0.0032728025,0.050694871,-25.511918,0.17312872,169.2559,59.925493,0.0045419234
63.197254,0.0035975018,0.044631333,-25.482073,0.17427294,169.30685,59.904182,0.0045430189
63.297254,0.0039222011,0.038567795,-25.451863,0.17541716,169.35939,59.882871,0.0045577286
63.397254,0.0042469003,0.032504256,-25.420999,0.17656138,169.41193,59.861561,0.0045724383
63.497254,0.0045715996,0.026440718,-25.390135,0.17761881,169.46446,59.84025,0.004587148
63.597254,0.0048962989,0.020377179,-25.359272,0.17862191,169.52087,59.818939,0.0045876873
63.697254,0.0052209982,0.014313641,-25.328408,0.17962501,169.57762,59.797629,0.0045876873
63.797254,0.0055456975,0.0082501021,-25.296142,0.18062811,169.63436,59.776318,0.0045876873
63.897254,0.0058703967,0.0052430282,-25.26136,0.1816312,169.69024,59.755007,0.0045876873
63.997254,0.0059723041,0.0049352459,-25.226579,0.1826343,169.74307,59.733696,0.0045876873
64.097254,0.0058814956,0.0046274637,-25.191797,0.1836374,169.79591,59.712386,0.0045876873
64.197254,0.0057906871,0.0043196814,-25.157016,0.1846405,169.84875,59.667384,0.0045876873
64.297254,0.0056998786,0.0040118991,-25.122929,0.1856436,169.9016,59.572407,0.0045876873
64.397254,0.0056090701,0.0037041168,-25.090091,0.1866467,169.95448,59.47743,0.0045876873
64.497254,0.0055182616,0.0033963345,-25.057253,0.18764979,170.00735,59.382453,0.0045876873
64.597254,0.0054274531,0.0030885523,-25.024416,0.18865289,170.06023,59.287477,0.0045876873
64.697254,0.0053366446,0.00278077,-24.991578,0.18965599,170.11664,59.1925,0.0045876873
64.797254,0.0052458361,0.0024729877,-24.958,0.19065909,170.17373,59.097523,0.0045876873
64.897254,0.0051889613,0.0024475381,-24.923083,0.19166219,170.23083,59.002547,0.0045876873
64.997254,0.0056467005,0.0024683072,-24.888167,0.19266529,170.28799,58.90757,0.0045918382
65.097254,0.0061044397,0.0024890763,-24.853251,0.19366839,170.34551,58.812593,0.0046208313
65.197254,0.0065621789,0.0025098454,-24.818335,0.19467148,170.40304,58.717616,0.0046498244
65.297254,0.0070199181,0.0025306144,-24.7843,0.19567458,170.46057,58.62264,0.0046788175
65.397254,0.0074776573,0.0025513835,-24.751865,0.19667768,170.51059,58.527663,0.00469541
65.497254,0.0079353964,0.0025721526,-24.719429,0.19768078,170.55198,58.522899,0.00469541
65.597254,0.0083931356,0.0025929217,-24.686994,0.19868388,170.59337,58.522899,0.00469541
65.697254,0.0088508748,0.0026136908,-24.654558,0.19968698,170.63477,58.522899,0.00469541
65.797254,0.009308614,0.0026037422,-24.621361,0.20069007,170.65337,58.522899,0.00469541
65.897254,0.0093301988,0.0024623214,-24.586777,0.20169317,170.66555,58.522899,0.00469541
65.997254,0.0090451228,0.0023209006,-24.552194,0.20269627,170.67773,58.522899,0.00469541
66.097254,0.0087600468,0.0021794798,-24.51761,0.20369937,170.6927,58.522899,0.00469541
66.197254,0.0084749708,0.002038059,-24.483026,0.20470247,170.73397,58.522899,0.00469541
66.297254,0.0081898948,0.0018966382,-24.448684,0.20570557,170.77524,58.522899,0.00469541
66.397254,0.0079048188,0.0017552174,-24.414785,0.20670866,170.81651,58.522899,0.00469541
66.497254,0.0076197427,0.0016137966,-24.380885,0.20771176,170.84749,58.522899,0.0047014362
66.597254,0.0073346667,0.0014723758,-24.346986,0.20871486,170.86389,58.522899,0.0047224701
66.697254,0.0070495907,0.001330955,-24.313086,0.20971796,170.88028,58.522899,0.0047435039
66.797254,0.0067901728,0.0013466965,-24.279331,0.21072106,170.89667,58.522899,0.0047645378
66.897254,0.0067334655,0.0015077198,-24.24584,0.21172416,170.9253,58.522899,0.0047955748
